Year, Month, Day,     Extent,Ice_Concentration_Percent,Surface_Temperature (in Celsius)
1992,1,15,14.56,3.68,-30.07
1992,1,16,14.52,40.38,-37.35
1992,1,17,14.614,,
1992,1,18,14.658,,-7.76
1992,1,19,14.745,13.73,-2.99
1992,1,20,14.772,92.39,-31.47
1992,1,21,14.83,35.78,0.45
1992,1,22,14.906,34.69,-5.94
1992,1,23,14.932,33.81,-22.56
1992,1,24,14.946,89.06,
1992,1,25,14.905,2.08,
1992,1,26,15,35.26,-10.32
1992,1,27,15.1,,4.7
1992,1,28,15.212,59.31,0.79
1992,1,29,15.182,86.59,-18.02
1992,1,30,15.188,45.82,-36.52
1992,1,31,15.259,,-1.94
1992,2,1,15.419,74.84,-11.35
1992,2,2,15.387,40.95,-24.15
1992,2,3,15.396,6.85,
1992,2,4,15.396,78.97,-38.7
1992,2,5,15.365,60.66,-34.2
1992,2,6,15.481,49.57,1.19
1992,2,7,15.446,,-12.25
1992,2,8,15.424,30.9,-31.42
1992,2,9,15.43,46.96,-20.95
1992,2,10,15.358,88.49,-9.17
1992,2,11,15.318,56.93,2.23
1992,2,12,15.367,20.96,
1992,2,13,15.382,58.93,-33.83
1992,2,14,15.449,66.14,-32.51
1992,2,15,15.466,72.78,
1992,2,16,15.567,,-3.49
1992,2,17,15.561,11.74,
1992,2,18,15.518,53.57,
1992,2,19,15.532,84.6,-15
1992,2,20,15.508,,-1.07
1992,2,21,15.523,54.63,-16.71
1992,2,22,15.574,,-18.95
1992,2,23,15.535,9.06,
1992,2,24,15.53,49.63,-25.41
1992,2,25,15.494,90.38,-7.32
1992,2,26,15.53,60.91,-29.93
1992,2,27,15.496,32.85,-13.39
1992,2,28,15.532,96.16,
1992,2,29,15.417,62.98,3.17
1992,3,1,15.487,,-39.11
1992,3,2,15.516,30.06,-20.6
1992,3,3,15.44,20.35,-31.41
1992,3,4,15.402,23.52,-17.51
1992,3,5,15.39,28.92,-2.77
1992,3,6,15.399,75.77,-27.49
1992,3,7,15.424,69.46,-23.13
1992,3,8,15.48,70.26,-24.54
1992,3,9,15.527,60.53,-23.81
1992,3,10,15.525,86.55,-12.6
1992,3,11,15.546,55.13,-32.62
1992,3,12,15.576,,-34.03
1992,3,13,15.521,44.59,-37.01
1992,3,14,15.493,,
1992,3,15,15.476,19.29,-11.15
1992,3,16,15.422,45.53,4.21
1992,3,17,15.371,60.21,
1992,3,18,15.406,,-13.07
1992,3,19,15.461,16.31,
1992,3,20,15.505,35.43,-16.52
1992,3,21,15.512,58.49,-23.49
1992,3,22,15.547,3.81,-17.03
1992,3,23,15.535,58.19,-21.35
1992,3,24,15.56,,-28.52
1992,3,25,15.57,,-35.82
1992,3,26,15.569,10.96,-33.11
1992,3,27,15.554,64.77,
1992,3,28,15.543,47.32,
1992,3,29,15.401,13.2,-6.96
1992,3,30,15.41,,-8.69
1992,3,31,15.347,,-9.15
1992,4,1,15.311,6.66,
1992,4,2,15.222,3,-18.86
1992,4,3,15.135,96.77,
1992,4,4,15.108,12,
1992,4,5,15.013,5.32,-25.08
1992,4,6,14.935,,-35.62
1992,4,7,14.93,53.96,-29.54
1992,4,8,14.884,4.7,-4.87
1992,4,9,14.809,94.37,
1992,4,10,14.736,15.7,-36.35
1992,4,11,14.747,61.11,-4.69
1992,4,12,14.719,,
1992,4,13,14.708,17.7,-35.1
1992,4,14,14.689,,
1992,4,15,14.709,,-32.72
1992,4,16,14.652,38.36,4.74
1992,4,17,14.677,48.31,
1992,4,18,14.622,1.11,-39.5
1992,4,19,14.607,77.62,-21.59
1992,4,20,14.595,86.79,-3.84
1992,4,21,14.563,44.19,-17.85
1992,4,22,14.606,90.14,
1992,4,23,14.571,53.61,3.53
1992,4,24,14.463,74.16,-19.61
1992,4,25,14.351,99.91,-11.79
1992,4,26,14.303,9.05,-17.26
1992,4,27,14.297,,-19.78
1992,4,28,14.198,70.88,-3.89
1992,4,29,14.121,75.48,-1.19
1992,4,30,14.026,89.85,-10.96
1992,5,1,13.867,4.39,-33.34
1992,5,2,13.801,64.51,-17.66
1992,5,3,13.657,,-1.91
1992,5,4,13.566,52.99,-16.82
1992,5,5,13.53,6.28,
1992,5,6,13.536,38.82,
1992,5,7,13.502,53.38,-25.65
1992,5,8,13.521,48.14,-28.35
1992,5,9,13.436,18.07,-23.59
1992,5,10,13.356,51.95,
1992,5,11,13.24,,
1992,5,12,13.23,23.32,4.24
1992,5,13,13.192,,-39.39
1992,5,14,13.186,,-1.91
1992,5,15,13.162,,-30.22
1992,5,16,13.13,29.21,-5.34
1992,5,17,13.089,40.73,-34.81
1992,5,18,13.12,43.03,-5.94
1992,5,19,13.09,99.69,
1992,5,20,13.069,46.79,-38.34
1992,5,21,13.06,,-26.6
1992,5,22,13.043,99.79,-20.03
1992,5,23,12.978,24.96,-25.24
1992,5,24,12.988,73.9,-13.4
1992,5,25,12.934,51.05,
1992,5,26,12.915,14.82,
1992,5,27,12.947,87.7,-37.45
1992,5,28,12.96,2.42,-24.94
1992,5,29,12.89,,-11.22
1992,5,30,12.878,,3.21
1992,5,31,12.809,,-37.34
1992,6,1,12.665,,-1.03
1992,6,2,12.644,61.34,
1992,6,3,12.593,22.47,-33.17
1992,6,4,12.59,76.39,-31.85
1992,6,5,12.461,86.75,-10.25
1992,6,6,12.415,13.78,-23.75
1992,6,7,12.379,73.06,-32.31
1992,6,8,12.382,,-1.26
1992,6,9,12.353,,-38.63
1992,6,10,12.334,54.68,-27.33
1992,6,11,12.336,1.96,-17.3
1992,6,12,12.32,9.01,-7.8
1992,6,13,12.275,17.01,
1992,6,14,12.266,13.58,-32.49
1992,6,15,12.189,85.28,-30.82
1992,6,16,12.16,43.5,-7.29
1992,6,17,12.107,47.52,
1992,6,18,12.026,,-3.14
1992,6,19,11.989,93.73,-22.47
1992,6,20,12.014,,
1992,6,21,11.904,31.44,2.98
1992,6,22,11.886,,-3.15
1992,6,23,11.911,55.84,-24.09
1992,6,24,11.852,76.46,-32.98
1992,6,25,11.797,,-3.76
1992,6,26,11.82,93.84,-14.37
1992,6,27,11.752,22.7,-0.65
1992,6,28,11.732,,
1992,6,29,11.682,45.08,-24.09
1992,6,30,11.569,25.52,3.95
1992,7,1,11.38,44.84,
1992,7,2,11.341,,-18.26
1992,7,3,11.28,74.12,-13.53
1992,7,4,11.242,98.33,-37.07
1992,7,5,11.198,55.29,-30.69
1992,7,6,11.087,74.44,-1.02
1992,7,7,11.052,63.98,
1992,7,8,10.988,61.1,-32.89
1992,7,9,10.919,,-22.94
1992,7,10,10.825,,-0.66
1992,7,11,10.853,,-9.71
1992,7,12,10.723,88.11,-1.87
1992,7,13,10.648,23.34,-30
1992,7,14,10.603,17.15,-36.96
1992,7,15,10.481,22.4,-34.46
1992,7,16,10.333,,
1992,7,17,10.274,63.65,4.8
1992,7,18,10.252,,-23.44
1992,7,19,10.133,42.17,-18.59
1992,7,20,10.058,,-31.79
1992,7,21,9.9,3.17,-27.19
1992,7,22,9.906,69.3,-39.42
1992,7,23,9.838,74.14,-32.53
1992,7,24,9.744,19.44,-4.25
1992,7,25,9.562,90.78,
1992,7,26,9.437,,-9.86
1992,7,27,9.358,10.78,-30.9
1992,7,28,9.304,6.72,
1992,7,29,9.184,15.6,-17.45
1992,7,30,9.076,32.5,1.2
1992,7,31,9.038,,-7.39
1992,8,1,8.888,36.21,-12.3
1992,8,2,8.813,43.43,-36.5
1992,8,3,8.707,66.66,-22.38
1992,8,4,8.638,96.6,-22.36
1992,8,5,8.545,,
1992,8,6,8.505,,
1992,8,7,8.401,98.04,-32.19
1992,8,8,8.256,38.15,-20.12
1992,8,9,8.185,12.77,-4.48
1992,8,10,8.142,25.33,
1992,8,11,7.999,15.25,
1992,8,12,8.015,,-23.46
1992,8,13,8.009,,-37.04
1992,8,14,7.994,,-39.06
1992,8,15,7.915,44.99,-14.38
1992,8,16,7.794,90.5,
1992,8,17,7.757,52.22,
1992,8,18,7.73,81.31,-6.3
1992,8,19,7.775,77.15,-34.28
1992,8,20,7.682,32.54,-0.96
1992,8,21,7.674,15.6,-20.05
1992,8,22,7.614,92.19,-17.08
1992,8,23,7.562,,-3.42
1992,8,24,7.536,64.83,
1992,8,25,7.446,92.42,-29.18
1992,8,26,7.428,96.25,4.44
1992,8,27,7.4,66.7,-37.45
1992,8,28,7.404,10.89,-31.16
1992,8,29,7.346,45.37,-8.53
1992,8,30,7.286,,-27.03
1992,8,31,7.237,,-16.17
1992,9,1,7.235,63.13,-1
1992,9,2,7.319,94.3,-13.51
1992,9,3,7.296,95.02,-14.29
1992,9,4,7.279,,3.15
1992,9,5,7.234,40.67,-4.69
1992,9,6,7.169,,
1992,9,7,7.159,,
1992,9,8,7.212,67.55,-13.08
1992,9,9,7.27,,
1992,9,10,7.269,42.83,-21.5
1992,9,11,7.252,51.45,-21.94
1992,9,12,7.256,,-19.04
1992,9,13,7.245,90.83,-8.04
1992,9,14,7.28,16.69,2.82
1992,9,15,7.281,55.26,
1992,9,16,7.324,80.98,-39.12
1992,9,17,7.361,96.09,-10.75
1992,9,18,7.419,40.23,-22.54
1992,9,19,7.428,70.38,-30.02
1992,9,20,7.483,35.44,-29.31
1992,9,21,7.519,,-11.52
1992,9,22,7.576,65.42,-32.1
1992,9,23,7.641,,1.58
1992,9,24,7.728,10,-2.61
1992,9,25,7.752,,1.6
1992,9,26,7.85,,-25.58
1992,9,27,7.975,18.25,-39.01
1992,9,28,8.068,29.19,-31.94
1992,9,29,8.137,,-4.07
1992,9,30,8.194,63.16,
1992,10,1,8.359,,-18.19
1992,10,2,8.387,,-11.62
1992,10,3,8.545,51.95,-7.05
1992,10,4,8.619,57.96,
1992,10,5,8.732,49.75,-5.29
1992,10,6,8.819,48.06,-12.14
1992,10,7,8.801,17.75,-23.11
1992,10,8,8.885,,-30.52
1992,10,9,8.971,,-29
1992,10,10,9.052,1.56,2.77
1992,10,11,9.097,,
1992,10,12,9.177,26.72,
1992,10,13,9.292,24.62,-18.63
1992,10,14,9.281,4.71,-38.92
1992,10,15,9.327,55.76,-2.64
1992,10,16,9.41,15.26,-0.99
1992,10,17,9.422,70.47,-15.86
1992,10,18,9.43,60.85,
1992,10,19,9.482,74.74,-2.08
1992,10,20,9.473,3.14,-5.18
1992,10,21,9.505,24.14,-29.62
1992,10,22,9.626,,-5.69
1992,10,23,9.743,52.12,-8.47
1992,10,24,9.771,,-39.8
1992,10,25,9.828,47.5,-15.12
1992,10,26,9.794,84.41,-4.32
1992,10,27,9.787,43.05,-32.14
1992,10,28,9.901,77.02,-34.1
1992,10,29,10.019,77.21,
1992,10,30,10.158,30.28,
1992,10,31,10.212,10.25,-16.08
1992,11,1,10.376,39.78,-19.4
1992,11,2,10.398,66.04,2.3
1992,11,3,10.368,34.39,-36.82
1992,11,4,10.431,26.9,2.96
1992,11,5,10.424,9.65,-22.63
1992,11,6,10.564,1.68,-34.44
1992,11,7,10.653,17.67,-8.28
1992,11,8,10.723,29.68,-9.61
1992,11,9,10.669,,-19.88
1992,11,10,10.756,13.21,-39.47
1992,11,11,10.844,6.34,
1992,11,12,10.971,,
1992,11,13,11.051,4.9,
1992,11,14,11.016,27.53,-0.18
1992,11,15,11.138,,
1992,11,16,11.361,,-9.64
1992,11,17,11.576,,-24.83
1992,11,18,11.653,,-23.72
1992,11,19,11.81,26.95,-25.98
1992,11,20,11.907,85.03,-8.63
1992,11,21,11.986,,
1992,11,22,11.98,33.93,-8.42
1992,11,23,12.103,5.4,
1992,11,24,12.253,59.56,
1992,11,25,12.273,,2.45
1992,11,26,12.288,59.39,
1992,11,27,12.348,34.12,-12.24
1992,11,28,12.424,12.9,-11.91
1992,11,29,12.511,0.59,
1992,11,30,12.505,37.22,-7.27
1992,12,1,12.715,79.61,-25.85
1992,12,2,12.811,93.01,4.03
1992,12,3,12.855,,-31.88
1992,12,4,12.998,55.44,
1992,12,5,13.013,5.27,
1992,12,6,13.134,96.5,-38.23
1992,12,7,13.189,41.06,-8.31
1992,12,8,13.14,86.07,-0.99
1992,12,9,13.116,56.95,-21.91
1992,12,10,13.212,7.93,-29.75
1992,12,11,13.355,58.03,-37.36
1992,12,12,13.239,,-39.74
1992,12,13,13.298,,-32.35
1992,12,14,13.324,40.61,
1992,12,15,13.417,40.38,-20.64
1992,12,16,13.479,23.53,
1992,12,17,13.429,22.61,-35.68
1992,12,18,13.468,41.9,
1992,12,19,13.57,91.92,-12.59
1992,12,20,13.612,,-15.66
1992,12,21,13.619,88.07,-29.73
1992,12,22,13.672,57.41,-29.83
1992,12,23,13.67,,
1992,12,24,13.67,,-29.56
1992,12,25,13.666,23.56,-11.7
1992,12,26,13.733,38.74,-24.31
1992,12,27,13.736,98.13,1.2
1992,12,28,13.792,89.73,-19.37
1992,12,29,13.837,32.59,1.84
1992,12,30,13.915,42.93,2.26
1992,12,31,13.945,25.16,-8.13
1993,1,1,14.035,35.24,-8.22
1993,1,2,14.141,,-2.31
1993,1,3,14.25,,-16.25
1993,1,4,14.255,,-11.96
1993,1,5,14.266,41.02,-2.77
1993,1,6,14.22,39.75,
1993,1,7,14.348,,
1993,1,8,14.434,56.92,-0.4
1993,1,9,14.493,25.29,-29.37
1993,1,10,14.507,29.4,-11.29
1993,1,11,14.523,24.12,
1993,1,12,14.593,51.9,
1993,1,13,14.623,27.67,-3.52
1993,1,14,14.765,40.42,-12.1
1993,1,15,14.899,95.52,-18.53
1993,1,16,14.985,47.86,
1993,1,17,15.109,11.25,-27.06
1993,1,18,15.138,17.74,-12.89
1993,1,19,15.154,99.91,
1993,1,20,15.206,85.41,
1993,1,21,15.175,54.28,-23.5
1993,1,22,15.324,12.66,-18.13
1993,1,23,15.31,36.62,
1993,1,24,15.394,92.31,-36.98
1993,1,25,15.447,23.12,-35.74
1993,1,26,15.515,83.03,3.68
1993,1,27,15.551,29.06,-28.87
1993,1,28,15.601,78.51,-28.96
1993,1,29,15.548,,
1993,1,30,15.507,22.39,-8.09
1993,1,31,15.462,60.07,
1993,2,1,15.449,54.74,-29.29
1993,2,2,15.475,78.26,-26.36
1993,2,3,15.555,,-3.8
1993,2,4,15.51,99.74,4.85
1993,2,5,15.52,33.75,
1993,2,6,15.525,,-35.62
1993,2,7,15.65,25.07,-5.83
1993,2,8,15.707,,-37.95
1993,2,9,15.778,31.59,-28.18
1993,2,10,15.933,80.69,-19.31
1993,2,11,15.796,31.74,-18.68
1993,2,12,15.726,,4.11
1993,2,13,15.744,39.57,
1993,2,14,15.634,21.44,
1993,2,15,15.652,81.46,-3.6
1993,2,16,15.637,12.18,
1993,2,17,15.763,75.24,-16.65
1993,2,18,15.82,36.09,-39.03
1993,2,19,15.798,,-31.27
1993,2,20,15.819,43.05,-29.63
1993,2,21,15.799,46.85,-7.85
1993,2,22,15.885,30.63,-26.01
1993,2,23,15.874,18.09,-14.33
1993,2,24,15.749,37.28,-18.61
1993,2,25,15.553,87.51,-26.79
1993,2,26,15.525,49.1,1.23
1993,2,27,15.611,17.04,-11.61
1993,2,28,15.711,23.54,-21.88
1993,3,1,15.754,28.53,
1993,3,2,15.825,17.64,
1993,3,3,15.839,64.75,-10.44
1993,3,4,15.764,92.84,
1993,3,5,15.882,19.41,
1993,3,6,15.888,,-32.1
1993,3,7,15.878,71.86,-16.63
1993,3,8,15.914,,-30.64
1993,3,9,15.929,86.72,-31.41
1993,3,10,15.906,40.91,
1993,3,11,15.985,22.48,-7.16
1993,3,12,15.965,35.7,-1.05
1993,3,13,16.048,25.63,-19.8
1993,3,14,16.031,58.98,-23.42
1993,3,15,15.865,,-1.9
1993,3,16,15.835,,4.77
1993,3,17,15.86,62.39,-33.15
1993,3,18,15.784,68.72,-14.7
1993,3,19,15.635,,-38.78
1993,3,20,15.656,22.93,
1993,3,21,15.734,8.83,-24.57
1993,3,22,15.732,73.95,-6.06
1993,3,23,15.776,,-19.03
1993,3,24,15.775,,-1.95
1993,3,25,15.719,,-16.83
1993,3,26,15.754,72.34,-32.1
1993,3,27,15.699,67.09,-22.02
1993,3,28,15.67,,-22.5
1993,3,29,15.74,93.41,-27.04
1993,3,30,15.736,42.71,-16.8
1993,3,31,15.63,16.69,-13.79
1993,4,1,15.598,37.05,-11.03
1993,4,2,15.527,71.65,4.7
1993,4,3,15.466,,-27.91
1993,4,4,15.398,67.19,-36.41
1993,4,5,15.38,38.68,-6.58
1993,4,6,15.381,43.33,-9.22
1993,4,7,15.396,20.61,-19.9
1993,4,8,15.348,86.75,-6.71
1993,4,9,15.257,77.8,-3.62
1993,4,10,15.286,57.22,
1993,4,11,15.319,58.44,-26.65
1993,4,12,15.296,51.51,
1993,4,13,15.273,45.02,-27.11
1993,4,14,15.248,85.63,-38.86
1993,4,15,15.19,93.68,0.83
1993,4,16,15.182,43.82,-12.47
1993,4,17,15.168,,-14.8
1993,4,18,15.079,87.76,
1993,4,19,15.015,84.4,-0.6
1993,4,20,14.957,8.96,-23.78
1993,4,21,15.032,48,-37.05
1993,4,22,14.88,70.58,-11.29
1993,4,23,14.802,52.92,
1993,4,24,14.837,,-33.19
1993,4,25,14.758,95.69,-25.04
1993,4,26,14.717,,-6.26
1993,4,27,14.509,95.16,1.58
1993,4,28,14.391,9.45,-39.93
1993,4,29,14.341,95.37,-13.53
1993,4,30,14.285,24.21,
1993,5,1,14.172,74.64,-23.64
1993,5,2,14.134,7.93,
1993,5,3,14.028,45.76,-4.07
1993,5,4,14.036,,-1.79
1993,5,5,13.955,55.85,-29.31
1993,5,6,13.902,,-29.02
1993,5,7,13.862,49.87,
1993,5,8,13.872,73.63,-38.64
1993,5,9,13.797,77.42,
1993,5,10,13.674,,
1993,5,11,13.657,19.83,-5.04
1993,5,12,13.604,74.33,-3.47
1993,5,13,13.599,73.17,-31.26
1993,5,14,13.571,13.39,-27.39
1993,5,15,13.469,46.63,-7.12
1993,5,16,13.37,91.54,-35.12
1993,5,17,13.307,68.96,-1.61
1993,5,18,13.21,99.28,-14.51
1993,5,19,13.188,78.89,
1993,5,20,13.061,63.58,-21.63
1993,5,21,13.044,33.91,
1993,5,22,12.957,19.51,-39.32
1993,5,23,12.929,60.69,
1993,5,24,12.887,18.79,-29.16
1993,5,25,12.9,30.85,-10.35
1993,5,26,12.812,75.21,
1993,5,27,12.75,90.19,-22.15
1993,5,28,12.758,33.7,-39.17
1993,5,29,12.681,52.53,-0.81
1993,5,30,12.665,23.61,3.58
1993,5,31,12.564,71.98,4.08
1993,6,1,12.431,60.5,-29.74
1993,6,2,12.429,80.3,-39.02
1993,6,3,12.363,95.36,-36.73
1993,6,4,12.375,86.28,-34.32
1993,6,5,12.342,75.41,-37.73
1993,6,6,12.297,71.61,-34.24
1993,6,7,12.278,4.71,-6.05
1993,6,8,12.254,59.43,-17.16
1993,6,9,12.248,,-38.15
1993,6,10,12.145,53.62,-36.83
1993,6,11,12.095,1.25,-5.28
1993,6,12,12.097,48.65,-33.63
1993,6,13,12.024,,-11.39
1993,6,14,11.984,70.01,-36.19
1993,6,15,11.907,72.45,-33.55
1993,6,16,11.821,82.48,-16.8
1993,6,17,11.842,87.71,-37.64
1993,6,18,11.826,96.68,-33.05
1993,6,19,11.709,79.49,-33.8
1993,6,20,11.668,25.6,-38.83
1993,6,21,11.637,83.66,-23.14
1993,6,22,11.58,12.63,
1993,6,23,11.575,8.79,2.17
1993,6,24,11.514,86.35,
1993,6,25,11.45,41.95,-3.34
1993,6,26,11.346,4.99,
1993,6,27,11.318,45.89,4.44
1993,6,28,11.304,11.75,-4.75
1993,6,29,11.199,23.46,4.45
1993,6,30,11.069,5.58,
1993,7,1,10.845,53.64,
1993,7,2,10.809,,
1993,7,3,10.751,18.87,-17.93
1993,7,4,10.67,19.86,-5.08
1993,7,5,10.571,43.37,-23.08
1993,7,6,10.416,9.52,-26.98
1993,7,7,10.176,59.82,
1993,7,8,10.098,66.41,-12.36
1993,7,9,10.003,6.73,3.46
1993,7,10,9.909,96.7,0.39
1993,7,11,9.735,16.95,-31.31
1993,7,12,9.619,,-30.8
1993,7,13,9.583,27.27,
1993,7,14,9.488,16.32,-22.33
1993,7,15,9.449,55.81,-18.98
1993,7,16,9.326,,-35.86
1993,7,17,9.293,65.35,-34.69
1993,7,18,9.172,,-20.36
1993,7,19,9.062,37.14,-11.06
1993,7,20,9.047,,
1993,7,21,9.068,48.31,-17.15
1993,7,22,8.944,53.65,-2.45
1993,7,23,8.849,56.67,-9.38
1993,7,24,8.827,43,-11.82
1993,7,25,8.76,56.25,-26.19
1993,7,26,8.679,5.32,-12.11
1993,7,27,8.594,84.12,-10.15
1993,7,28,8.5,77.42,-3.78
1993,7,29,8.498,,-19.52
1993,7,30,8.518,51.02,-1.76
1993,7,31,8.508,95.63,-10.76
1993,8,1,8.306,16.96,-26.85
1993,8,2,8.204,49.42,-36.12
1993,8,3,8.134,22.02,-31.7
1993,8,4,8.128,58.76,-15.83
1993,8,5,8.119,89.58,-27.04
1993,8,6,8.07,4.24,1.26
1993,8,7,7.96,50.72,-10.36
1993,8,8,7.912,48.02,-28.28
1993,8,9,7.852,55.19,-14
1993,8,10,7.757,32.13,-28.65
1993,8,11,7.633,93.62,
1993,8,12,7.56,40.8,-11.61
1993,8,13,7.443,64.51,-29.07
1993,8,14,7.41,72.22,-27.3
1993,8,15,7.326,23.19,-26.97
1993,8,16,7.247,97.39,-21.93
1993,8,17,7.208,7.96,
1993,8,18,7.194,,-39.79
1993,8,19,7.12,93.06,1.32
1993,8,20,7.079,,
1993,8,21,7.009,38.21,2.08
1993,8,22,6.934,10.73,-14.48
1993,8,23,6.856,6.76,-0.83
1993,8,24,6.814,14.17,-8.03
1993,8,25,6.853,53.18,-34.57
1993,8,26,6.714,4.49,-37.54
1993,8,27,6.633,92.66,-24.49
1993,8,28,6.528,79.7,-12.94
1993,8,29,6.469,52.92,-19.63
1993,8,30,6.464,2.88,
1993,8,31,6.449,78.71,-27.22
1993,9,1,6.348,0.27,
1993,9,2,6.321,43.57,0.82
1993,9,3,6.304,73.25,2.08
1993,9,4,6.265,94.96,-32.53
1993,9,5,6.205,14.08,-25.67
1993,9,6,6.163,92.16,-7.49
1993,9,7,6.162,,-26.72
1993,9,8,6.175,2.93,-20.1
1993,9,9,6.218,60.38,-21.52
1993,9,10,6.206,54.66,
1993,9,11,6.22,16.79,-15.7
1993,9,12,6.201,33.95,
1993,9,13,6.161,52.62,-24.99
1993,9,14,6.189,5.09,0.95
1993,9,15,6.189,,-17.23
1993,9,16,6.212,89.06,
1993,9,17,6.295,88.29,-13.51
1993,9,18,6.352,,-29.05
1993,9,19,6.365,61.57,-13.13
1993,9,20,6.391,32.59,-34.16
1993,9,21,6.341,,-37.88
1993,9,22,6.401,23.55,-15.22
1993,9,23,6.457,,-39.08
1993,9,24,6.52,72.71,-34.87
1993,9,25,6.64,,-29.9
1993,9,26,6.778,27.28,-10.89
1993,9,27,6.9,14.21,-17.9
1993,9,28,6.91,,-18.16
1993,9,29,6.99,63.57,
1993,9,30,7.021,39.46,-21.36
1993,10,1,7.251,21.88,-25.27
1993,10,2,7.312,3.76,-14.64
1993,10,3,7.292,94.92,-9.62
1993,10,4,7.401,55.58,-6.62
1993,10,5,7.65,,-1.63
1993,10,6,7.862,2.09,1.55
1993,10,7,8.057,76.17,3.23
1993,10,8,8.188,12.78,
1993,10,9,8.336,53.34,-5.07
1993,10,10,8.376,17.43,
1993,10,11,8.535,,-25.21
1993,10,12,8.713,67.42,-21.14
1993,10,13,8.883,17.12,-10.84
1993,10,14,8.935,8.02,
1993,10,15,8.908,69.58,-19.11
1993,10,16,8.873,81.58,-31.05
1993,10,17,8.886,,-5.97
1993,10,18,8.939,28.94,-25.67
1993,10,19,8.999,35.61,-7.95
1993,10,20,9.046,11.42,-31.88
1993,10,21,9.147,85.1,-1.85
1993,10,22,9.233,2.55,
1993,10,23,9.358,92.26,3.89
1993,10,24,9.522,,-14.2
1993,10,25,9.596,17.16,-15.39
1993,10,26,9.62,79.27,-6.74
1993,10,27,9.684,2.1,-35.55
1993,10,28,9.776,67.28,-1.17
1993,10,29,9.849,46.74,-27.57
1993,10,30,9.985,,
1993,10,31,10.158,81.12,-35.09
1993,11,1,10.29,93.68,-8.65
1993,11,2,10.424,49.1,-25.45
1993,11,3,10.553,64.67,-3.64
1993,11,4,10.639,97.18,
1993,11,5,10.7,69.76,0.62
1993,11,6,10.794,,-12.94
1993,11,7,10.874,,
1993,11,8,10.988,22.63,-15.98
1993,11,9,11.031,18.07,-6.4
1993,11,10,11.032,90.79,-14.03
1993,11,11,11.082,11.46,-8.44
1993,11,12,11.14,,-22.16
1993,11,13,11.286,61.25,-8.39
1993,11,14,11.326,54.3,-38.29
1993,11,15,11.422,,-22.37
1993,11,16,11.361,83.77,-34.84
1993,11,17,11.413,66.58,-23.8
1993,11,18,11.435,,-15.24
1993,11,19,11.511,23.62,-24.82
1993,11,20,11.61,15.9,-8.29
1993,11,21,11.55,66.2,-18.56
1993,11,22,11.594,30.98,-22.44
1993,11,23,11.653,53.24,4.26
1993,11,24,11.746,96.6,-6.94
1993,11,25,11.889,30.69,
1993,11,26,11.917,,
1993,11,27,11.994,73.4,-24.24
1993,11,28,12.04,,-11.56
1993,11,29,12.108,80.74,-7.86
1993,11,30,12.16,28.32,-0.61
1993,12,1,12.288,66.79,
1993,12,2,12.345,4.75,
1993,12,3,12.431,,-1.05
1993,12,4,12.475,52.91,-21.55
1993,12,5,12.633,52.01,-16.23
1993,12,6,12.69,69.44,4.82
1993,12,7,12.772,,-12.94
1993,12,8,12.97,50.56,-29.5
1993,12,9,13.033,,-0.76
1993,12,10,13.147,58.96,-14.68
1993,12,11,13.225,,-27.95
1993,12,12,13.246,9.46,-32.31
1993,12,13,13.188,,-18.17
1993,12,14,13.281,15.2,
1993,12,15,13.354,91.09,
1993,12,16,13.414,6.07,4.49
1993,12,17,13.453,50.44,-11.87
1993,12,18,13.59,8.89,0.21
1993,12,19,13.645,86.66,-2.2
1993,12,20,13.783,23.86,
1993,12,21,13.678,65.51,-1.46
1993,12,22,13.68,44.3,
1993,12,23,13.623,69.7,-3.78
1993,12,24,13.631,,-22.37
1993,12,25,13.786,84.93,-39.3
1993,12,26,13.867,36.76,-27.93
1993,12,27,13.903,,-7.82
1993,12,28,13.886,8.92,-8.69
1993,12,29,13.927,66.04,-38.71
1993,12,30,13.977,88.33,-32.34
1993,12,31,13.967,36,-18.52
1994,1,1,14.095,46.26,
1994,1,2,14.11,,-21.87
1994,1,3,14.042,79.62,
1994,1,4,14.168,66.31,
1994,1,5,14.231,43.01,
1994,1,6,14.295,29.87,-13.66
1994,1,7,14.381,80.05,-3.51
1994,1,8,14.322,57.58,
1994,1,9,14.397,83.03,-15.09
1994,1,10,14.476,45.19,
1994,1,11,14.515,43.48,-29.72
1994,1,12,14.58,68.99,-0.3
1994,1,13,14.595,,
1994,1,14,14.617,28.21,-10.29
1994,1,15,14.685,99.04,
1994,1,16,14.757,48.58,
1994,1,17,14.807,90.22,-36.27
1994,1,18,14.895,19.35,
1994,1,19,14.865,25.55,-19.29
1994,1,20,14.894,0.54,
1994,1,21,14.948,83.7,
1994,1,22,14.933,,-36.72
1994,1,23,15.021,45.86,-31.28
1994,1,24,15.054,11.94,
1994,1,25,15.089,38.44,3.21
1994,1,26,15.141,48.46,-18.99
1994,1,27,15.255,55.17,
1994,1,28,15.299,61.97,-21.97
1994,1,29,15.359,72.45,-0.79
1994,1,30,15.4,,-31.41
1994,1,31,15.397,,-28.93
1994,2,1,15.409,83.67,-33.66
1994,2,2,15.42,23.18,-1.76
1994,2,3,15.438,5.83,
1994,2,4,15.429,,-25.06
1994,2,5,15.479,43.65,
1994,2,6,15.515,1.62,-26.81
1994,2,7,15.474,62.07,1.89
1994,2,8,15.521,56.11,-11.35
